id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class
11401033,Gensinger Straße,6756.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11401034,Tierpark,3195.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11401135,Dolgenseestraße,10139.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ"
11401136,Volkradstraße,8155.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11401137,Erieseering,8708.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11501238,Rummelsburg,4244.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11501339,Karlshorst West,10346.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
11501340,Karlshorst Nord,10640.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
11501341,Karlshorst Süd,7252.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12100101,Letteplatz,10985.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil"
12100102,Hausotterplatz,9986.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil"
12100103,Breitkopfbecken,7702.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil"
12100204,Schäfersee,8869.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12100205,Teichstraße,14057.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv"
12100206,Humboldtstraße,4661.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12200307,Reinickes Hof,2753.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv"
12200308,Meller Bogen,5667.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12200309,Scharnweberstraße,10629.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig , Dynamik positiv"
12200310,Klixstraße,8270.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil"
12200411,Schumacher-Quartier,393.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12200412,Waldidyll/Flughafensee,6355.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12200413,Tegel Süd,8091.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil"
12200414,TXL,1428.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12200515,Alt-Tegel,10959.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12400616,Konradshöhe/Tegelort,6011.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400617,Alt-Heiligensee,6871.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400618,Heiligensee Nord,3764.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400619,Heiligensee,7730.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400720,Frohnau West,8662.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400721,Frohnau Ost,8027.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400722,Hermsdorf West,8608.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12400723,Hermsdorf Ost/Waldsee,8118.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12500824,Ziekowstraße/Freie Scholle,9665.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12500825,Borsigwalde,6750.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12500926,Wittenau Mitte,5065.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12500927,Wittenau Nord,6434.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12500928,Waidmannslust,5166.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12500929,Lübars,5160.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil"
12500930,Wittenau Süd,9936.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12601031,Lübarser Straße,3310.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil"
12601032,Rollbergesiedlung,5922.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil"
12601133,Treuenbrietzener Straße,11610.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil"
12601134,Märkisches Zentrum,14722.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil"
12601235,Dannenwalder Weg,10656.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil"
12601236,Schorfheidestraße,3131.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv"
